INDEX,Issuer Ticker,Name,Asset Class,Weight (%),Sector,Exchange,Location,Market Currency
WSML,VCEL,VERICEL CORP,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,AVXL,ANAVEX LIFE SCIENCES CORP,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,PRPL,PURPLE INNOVATION INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,HCSG,HEALTHCARE SERVICES GROUP INC,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,APPF,APPFOLIO INC CLASS A,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,CAKE,CHEESECAKE FACTORY INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,GRWG,GROWGENERATION CORP,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,BGCP,BGC PARTNERS INC CLASS A,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,MNRO,MONRO INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,SMCI,SUPER MICRO COMPUTER INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,VIRT,VIRTU FINANCIAL INC CLASS A,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,ADTN,ADTRAN INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,XPER,XPERI HOLDING CORP,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,PAYA,PAYA HOLDINGS INC CLASS A,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,ALEC,ALECTOR INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,LNTH,LANTHEUS HOLDINGS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,SCHN,SCHNITZER STEEL INDUSTRIES INC CLA,Equity,0.02,Materials,NASDAQ,United States,USD
WSML,ERII,ENERGY RECOVERY INC,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,VRM,VROOM INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,ICFI,ICF INTERNATIONAL INC,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,CMPR,CIMPRESS PLC,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,HIBB,HIBBETT INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,FLGT,FULGENT GENETICS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,NARI,INARI MEDICAL INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,HTLF,HEARTLAND FINANCIAL USA INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,PI,IMPINJ INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,PTGX,PROTAGONIST THERAPEUTICS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,GO,GROCERY OUTLET HOLDING CORP,Equity,0.02,Consumer Staples,NASDAQ,United States,USD
WSML,TCBK,TRICO BANCSHARES,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,EPAY,BOTTOMLINE TECHNOLOGIES INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,BRP,BRP GROUP INC CLASS A,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,FCEL,FUELCELL ENERGY INC,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,PRAA,PRA GROUP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,GBT,GLOBAL BLOOD THERAPEUTICS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,NBTB,NBT BANCORP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,HLNE,HAMILTON LANE INC CLASS A,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,CELH,CELSIUS HOLDINGS INC,Equity,0.02,Consumer Staples,NASDAQ,United States,USD
WSML,CSGS,CSG SYSTEMS INTERNATIONAL INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,SRCE,1ST SOURCE CORP,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,TTEC,TTEC HOLDINGS INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,QCRH,QCR HOLDINGS INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,NMRK,NEWMARK GROUP INC CLASS A,Equity,0.02,Real Estate,NASDAQ,United States,USD
WSML,CLDX,CELLDEX THERAPEUTICS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,ATEC,ALPHATEC HOLDNGS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,MGRC,MCGRATH RENT,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,ROIC,RETAIL OPPORTUNITY INVESTMENTS REI,Equity,0.02,Real Estate,NASDAQ,United States,USD
WSML,CYRX,CRYOPORT INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,CGNT,COGNYTE SOFTWARE LTD,Equity,0.02,Information Technology,NASDAQ,Israel,USD
WSML,PLCE,CHILDRENS PLACE INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,ALLO,ALLOGENE THERAPEUTICS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,ALGT,ALLEGIANT TRAVEL,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,SHYF,SHYFT GROUP INC,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,TPIC,TPI COMPOSITES INC,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,ARCB,ARCBEST CORP,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,AGYS,AGILISYS INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,ICHR,ICHOR HOLDINGS LTD,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,DRNA,DICERNA PHARMACEUTICALS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,MBUU,MALIBU BOATS CLASS A INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,RBCAA,REPUBLIC BANCORP INC CLASS A,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,DVAX,DYNAVAX TECHNOLOGIES CORP,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,CASH,META FINANCIAL GROUP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,STRA,STRATEGIC EDUCATION INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,GRBK,GREEN BRICK PARTNERS INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,GPRO,GOPRO INC CLASS A,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,TWNK,HOSTESS BRANDS INC CLASS A,Equity,0.02,Consumer Staples,NASDAQ,United States,USD
WSML,SYBT,STOCK YARDS BANCORP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,DHIL,DIAMOND HILL INVESTMENT GROUP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,SBSI,SOUTHSIDE BANCSHARES INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,RCM,R1 RCM INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,RILY,B RILEY FINANCIAL INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,SCSC,SCANSOURCE INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,SAFT,SAFETY INSURANCE GROUP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,FBMS,FIRST BANCSHARES INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,TRS,TRIMAS CORP,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,XNCR,XENCOR INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,RCKT,ROCKET PHARMACEUTICALS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,OSIS,OSI SYSTEMS INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,SRNE,SORRENTO THERAPEUTICS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,PLMR,PALOMAR HOLDINGS INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,JAMF,JAMF HOLDING CORP,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,RDWR,RADWARE LTD,Equity,0.02,Information Technology,NASDAQ,Israel,USD
WSML,CFFN,CAPITOL FEDERAL FINANCIAL INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,QTRX,QUANTERIX CORP,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,LOVE,LOVESAC COMPANY,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,LAUR,LAUREATE EDUCATION INC CLASS A,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,SWTX,SPRINGWORKS THERAPEUTICS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,ILPT,INDUSTRIAL LOGISTICS PROPERTIES TR,Equity,0.02,Real Estate,NASDAQ,United States,USD
WSML,VNOM,VIPER ENERGY PARTNERS UNITS,Equity,0.02,Energy,NASDAQ,United States,USD
WSML,EVOP,EVO PAYMENTS INC CLASS A,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,UCTT,ULTRA CLEAN HOLDINGS INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,SBCF,SEACOAST BANKING OF FLORIDA,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,PLUS,EPLUS,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,BLNK,BLINK CHARGING,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,SILK,SILK ROAD MEDICAL INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,CAC,CAMDEN NATIONAL CORP,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,SRRK,SCHOLAR ROCK HOLDING CORP,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,CNOB,CONNECTONE BANCORP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,OPRX,OPTIMIZERX CORP,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,GABC,GERMAN AMERICAN BANCORP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,ACMR,ACM RESEARCH CLASS A INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,CHRS,COHERUS BIOSCIENCES INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,NYMT,NEW YORK MORTGAGE TRUST REIT INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,FIZZ,NATIONAL BEVERAGE CORP,Equity,0.02,Consumer Staples,NASDAQ,United States,USD
WSML,JOUT,JOHNSON OUTDOORS INC CLASS A,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,TBK,TRIUMPH BANCORP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,RDNT,RADNET INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,SCVL,SHOE CARNIVAL INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,NWBI,NORTHWEST BANCSHARES INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,NRC,NATIONAL RESEARCH CORP,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,CLBK,COLUMBIA FINANCIAL INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,CDMO,AVID BIOSERVICES INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,ADUS,ADDUS HOMECARE CORP,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,SHEN,SHENANDOAH TELECOMMUNICATIONS,Equity,0.02,Communication,NASDAQ,United States,USD
WSML,NFBK,NORTHFIELD BANCORP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,RUTH,RUTHS HOSPITALITY GROUP INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,WRLD,WORLD ACCEPTANCE CORP,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,NCBS,NICOLET BANKSHARES INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,MLAB,MESA LABORATORIES INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,SKYW,SKYWEST INC,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,JRVR,JAMES RIVER GROUP HOLDINGS LTD,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,NKLA,NIKOLA,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,UVSP,UNIVEST FINANCIAL CORP,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,BANF,BANCFIRST CORP,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,NXGN,NEXTGEN HEALTHCARE INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,NVEE,NV5 GLOBAL INC,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,FARO,FARO TECHNOLOGIES INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,ANGO,ANGIODYNAMICS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,AMCX,AMC NETWORKS CLASS A INC,Equity,0.02,Communication,NASDAQ,United States,USD
WSML,OPI,OFFICE PROPERTIES INCOME TRUST,Equity,0.02,Real Estate,NASDAQ,United States,USD
WSML,KIDS,ORTHOPEDIATRICS CORP,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,CSII,CARDIOVASCULAR SYSTEMS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,SUPN,SUPERNUS PHARMACEUTICALS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,CRMT,AMERICAS CAR MART INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,GOOD,GLADSTONE COMMERCIAL REIT CORP,Equity,0.02,Real Estate,NASDAQ,United States,USD
WSML,SWBI,SMITH WESSON BRANDS INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,BLUE,BLUEBIRD BIO INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,AMSF,AMERISAFE INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,TBBK,BANCORP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,TTMI,TTM TECHNOLOGIES INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,CLNE,CLEAN ENERGY FUELS CORP,Equity,0.02,Energy,NASDAQ,United States,USD
WSML,QADA,QAD INC CLASS A,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,CERT,CERTARA INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,WASH,WASHINGTON TRUST BANCORP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,LKFN,LAKELAND FINANCIAL CORP,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,APOG,APOGEE ENTERPRISES INC,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,AMWD,AMERICAN WOODMARK CORP,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,PTEN,PATTERSON UTI ENERGY INC,Equity,0.02,Energy,NASDAQ,United States,USD
WSML,ENTA,ENANTA PHARMACEUTICALS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,INFN,INFINERA CORP,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,ATRA,ATARA BIOTHERAPEUTICS INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,ECPG,ENCORE CAPITAL GROUP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,IPAR,INTER PARFUMS INC,Equity,0.02,Consumer Staples,NASDAQ,United States,USD
WSML,SNEX,STONEX GROUP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,SATS,ECHOSTAR CORP CLASS A,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,SPTN,SPARTANNASH,Equity,0.02,Consumer Staples,NASDAQ,United States,USD
WSML,JBSS,JOHN B SANFILIPPO AND SON INC,Equity,0.02,Consumer Staples,NASDAQ,United States,USD
WSML,MITK,MITEK SYSTEMS INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,FBNC,FIRST BANCORP,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,STEP,STEPSTONE GROUP INC CLASS A,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,PLAY,DAVE AND BUSTERS ENTERTAINMENT INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,GIII,G III APPAREL GROUP LTD,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,IMGN,IMMUNOGEN INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,XPEL,XPEL INC,Equity,0.02,Consumer Discretionary,NASDAQ,United States,USD
WSML,OSPN,ONESPAN INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,CTBI,COMMUNITY TRUST BANCORP INC,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,CNDT,CONDUENT INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,PLAB,PHOTRONICS INC,Equity,0.02,Information Technology,NASDAQ,United States,USD
WSML,BANR,BANNER CORP,Equity,0.02,Financials,NASDAQ,United States,USD
WSML,PRIM,PRIMORIS SERVICES CORP,Equity,0.02,Industrials,NASDAQ,United States,USD
WSML,IRTC,IRHYTHM TECHNOLOGIES INC,Equity,0.02,Health Care,NASDAQ,United States,USD
WSML,LMAT,LEMAITRE VASCULAR INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,MSBI,MIDLAND STATES BANCORP INC,Equity,0.01,Financials,NASDAQ,United States,USD
WSML,INO,INOVIO PHARMACEUTICALS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,STRL,STERLING CONSTRUCTION INC,Equity,0.01,Industrials,NASDAQ,United States,USD
WSML,CALM,CAL MAINE FOODS INC,Equity,0.01,Consumer Staples,NASDAQ,United States,USD
WSML,COHU,COHU INC,Equity,0.01,Information Technology,NASDAQ,United States,USD
WSML,CENX,CENTURY ALUMINUM,Equity,0.01,Materials,NASDAQ,United States,USD
WSML,USCR,U S CONCRETE INC,Equity,0.01,Materials,NASDAQ,United States,USD
WSML,FRHC,FREEDOM HOLDING CORP,Equity,0.01,Financials,NASDAQ,United States,USD
WSML,MATW,MATTHEWS INTERNATIONAL CORP CLASS,Equity,0.01,Industrials,NASDAQ,United States,USD
WSML,AGEN,AGENUS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,CEVA,CEVA INC,Equity,0.01,Information Technology,NASDAQ,United States,USD
WSML,CRSR,CORSAIR GAMING INC,Equity,0.01,Information Technology,NASDAQ,United States,USD
WSML,VREX,VAREX IMAGING CORP,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,INGN,INOGEN INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,HURN,HURON CONSULTING GROUP INC,Equity,0.01,Industrials,NASDAQ,United States,USD
WSML,SCHL,SCHOLASTIC CORP,Equity,0.01,Communication,NASDAQ,United States,USD
WSML,MORF,MORPHIC HOLDING INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,WABC,WESTAMERICA BANCORPORATION,Equity,0.01,Financials,NASDAQ,United States,USD
WSML,PLL,PIEDMONT LITHIUM INC,Equity,0.01,Materials,NASDAQ,United States,USD
WSML,TVTX,TRAVERE THERAPEUTICS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,SPWH,SPORTSMANS WAREHOUSE HOLDINGS INC,Equity,0.01,Consumer Discretionary,NASDAQ,United States,USD
WSML,ASTE,ASTEC INDUSTRIES INC,Equity,0.01,Industrials,NASDAQ,United States,USD
WSML,CLOV,CLOVER HEALTH INVESTMENTS CORP CLA,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,EXTR,EXTREME NETWORKS INC,Equity,0.01,Information Technology,NASDAQ,United States,USD
WSML,HEES,H AND E EQUIPMENT SERVICES INC,Equity,0.01,Industrials,NASDAQ,United States,USD
WSML,TRHC,TABULA RASA HEALTHCARE INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,ECHO,ECHO GLOBAL LOGISTICS INC,Equity,0.01,Industrials,NASDAQ,United States,USD
WSML,DCPH,DECIPHERA PHARMACEUTICALS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,REAL,THE REALREAL INC,Equity,0.01,Consumer Discretionary,NASDAQ,United States,USD
WSML,MCRI,MONARCH CASINO AND RESORT INC,Equity,0.01,Consumer Discretionary,NASDAQ,United States,USD
WSML,SGMO,SANGAMO THERAPEUTICS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,LASR,NLIGHT INC,Equity,0.01,Information Technology,NASDAQ,United States,USD
WSML,SLP,SIMULATIONS PLUS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,BLFS,BIOLIFE SOLUTIONS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,GLDD,GREAT LAKES DREDGE AND DOCK CORP,Equity,0.01,Industrials,NASDAQ,United States,USD
WSML,HMHC,HOUGHTON MIFFLIN HARCOURT,Equity,0.01,Consumer Discretionary,NASDAQ,United States,USD
WSML,NTGR,NETGEAR INC,Equity,0.01,Information Technology,NASDAQ,United States,USD
WSML,PSNL,PERSONALIS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,CSTL,CASTLE BIOSCIENCES INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,UFCS,UNITED FIRE GROUP INC,Equity,0.01,Financials,NASDAQ,United States,USD
WSML,STFC,STATE AUTO FINANCIAL CORP,Equity,0.01,Financials,NASDAQ,United States,USD
WSML,IMKTA,INGLES MARKETS INC CLASS A,Equity,0.01,Consumer Staples,NASDAQ,United States,USD
WSML,RGNX,REGENXBIO INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,TVTY,TIVITY HEALTH INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,AMSWA,AMERICAN SOFTWARE INC CLASS A,Equity,0.01,Information Technology,NASDAQ,United States,USD
WSML,HSII,HEIDRICK AND STRUGGLES INTERNATION,Equity,0.01,Industrials,NASDAQ,United States,USD
WSML,WW,WW INTERNATIONAL INC,Equity,0.01,Consumer Discretionary,NASDAQ,United States,USD
WSML,ATEX,ANTERIX INC,Equity,0.01,Communication,NASDAQ,United States,USD
WSML,CDZI,CADIZ INC,Equity,0.01,Utilities,NASDAQ,United States,USD
WSML,VECO,VEECO INSTRUMENTS INC,Equity,0.01,Information Technology,NASDAQ,United States,USD
WSML,BTRS,BTRS HOLDINGS INC CLASS,Equity,0.01,Information Technology,NASDAQ,United States,USD
WSML,CHCO,CITY HOLDING,Equity,0.01,Financials,NASDAQ,United States,USD
WSML,ECOL,US ECOLOGY INC,Equity,0.01,Industrials,NASDAQ,United States,USD
WSML,MGPI,MGP INGREDIENTS INC,Equity,0.01,Consumer Staples,NASDAQ,United States,USD
WSML,CERS,CERUS CORP,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,ANGI,ANGI INC CLASS A,Equity,0.01,Communication,NASDAQ,United States,USD
WSML,ATRI,ATRION CORP,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,SRDX,SURMODICS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,CPRX,CATALYST PHARMACEUTICALS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,GBIO,GENERATION BIO,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,FORR,FORRESTER RESEARCH INC,Equity,0.01,Industrials,NASDAQ,United States,USD
WSML,CVGW,CALAVO GROWERS INC,Equity,0.01,Consumer Staples,NASDAQ,United States,USD
WSML,CPSI,COMPUTER PROGRAMS AND SYSTEMS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,MGNX,MACROGENICS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,SGH,SMART GLOBAL HOLDINGS INC,Equity,0.01,Information Technology,NASDAQ,United States,USD
WSML,RUBY,RUBIUS THERAPEUTICS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,XENT,INTERSECT ENT INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,LUNG,PULMONX CORP,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,QURE,UNIQURE NV,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,HGEN,HUMANIGEN INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,ZGNX,ZOGENIX INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,PNTG,PENNANT GROUP INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,ANDE,ANDERSONS INC,Equity,0.01,Consumer Staples,NASDAQ,United States,USD
WSML,ZNTL,ZENTALIS PHARMACEUTICALS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,ZUMZ,ZUMIEZ INC,Equity,0.01,Consumer Discretionary,NASDAQ,United States,USD
WSML,TELL,TELLURIAN INC,Equity,0.01,Energy,NASDAQ,United States,USD
WSML,ASO,ACADEMY SPORTS AND OUTDOORS INC,Equity,0.01,Consumer Discretionary,NASDAQ,United States,USD
WSML,MNKD,MANNKIND CORP,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,GOEV,CANOO INC CLASS A,Equity,0.01,Consumer Discretionary,NASDAQ,United States,USD
WSML,ORBC,ORBCOMM INC,Equity,0.01,Communication,NASDAQ,United States,USD
WSML,HRTX,HERON THERAPEUTICS INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,FGEN,FIBROGEN INC,Equity,0.01,Health Care,NASDAQ,United States,USD
WSML,CMCO,COLUMBUS MCKINNON CORP,Equity,0.01,Industrials,NASDAQ,United States,USD
WSML,SSP,EW SCRIPPS CLASS A,Equity,0.01,Communication,NASDAQ,United States,USD
WSML,WETF,WISDOMTREE INVESTMENTS INC,Equity,0.01,Financials,NASDAQ,United States,USD
WSML,TCX,TUCOWS INC,Equity,0.01,Information Technology,NASDAQ,United States,USD
WSML,VXRT,VAXART INC,Equity,0.01,Health Care,NASDAQ,United States,USD
