Date;CHFEUR=X;CHFGBP=X;CHFINR=X;CHFJPY=X;CHFUSD=X
2021-05-24;0.9145780205726624;0.7878299951553345;81.11900329589844;121.3499984741211;1.1143302917480469
2021-05-25;0.912634015083313;0.7874299883842468;81.11990356445312;121.33999633789062;1.1148271560668945
2021-05-26;0.9115189909934998;0.7893800139427185;81.21730041503906;121.46099853515625;1.1165698766708374
2021-05-27;0.9134669899940491;0.7890099883079529;80.93190002441406;121.59700012207031;1.1139206886291504
2021-05-28;0.9141939878463745;0.7847499847412109;80.93789672851562;122.4010009765625;1.1147650480270386
2021-05-31;0.9112600088119507;0.7833499908447266;80.39289855957031;122.08799743652344;1.1109752655029297
2021-06-01;0.9097939729690552;0.782260000705719;80.64969635009766;121.86799621582031;1.113089919090271
2021-06-02;0.9122509956359863;0.7873799800872803;81.15249633789062;122.04299926757812;1.1148520708084106
2021-06-03;0.9117299914360046;0.7854999899864197;81.15979766845703;122.0;1.1133378744125366
2021-06-04;0.9122419953346252;0.7843599915504456;80.7738037109375;122.01699829101562;1.1068068742752075
2021-06-07;0.9139099717140198;0.7849400043487549;80.95130157470703;121.89700317382812;1.1122233867645264
2021-06-08;0.9135760068893433;0.7857000231742859;81.0333023071289;121.68800354003906;1.1142061948776245
2021-06-09;0.9157509803771973;0.7878699898719788;81.26390075683594;122.01899719238281;1.1150758266448975
2021-06-10;0.9165310263633728;0.7909500002861023;81.39440155029297;122.31999969482422;1.1165698766708374
2021-06-11;0.9181720018386841;0.7886999845504761;81.59739685058594;122.27899932861328;1.1177555322647095
2021-06-14;0.9196100234985352;0.7888200283050537;81.5020980834961;122.16799926757812;1.1139429807662964
2021-06-15;0.9171500205993652;0.7879499793052673;81.29900360107422;122.34500122070312;1.1122233867645264
2021-06-16;0.9178100228309631;0.7902399897575378;81.55280303955078;122.50299835205078;1.1129660606384277
2021-06-17;0.9173300266265869;0.7865599989891052;80.5624008178711;121.88800048828125;1.1006791591644287
2021-06-18;0.9146450161933899;0.781719982624054;80.76339721679688;120.21199798583984;1.0897401571273804
2021-06-21;0.9130499958992004;0.7844600081443787;80.25669860839844;119.41999816894531;1.0840226411819458
2021-06-22;0.9136930108070374;0.7816600203514099;80.63610076904297;120.12300109863281;1.0885539054870605
2021-06-29;0.9116020202636719;0.7833899855613708;80.69560241699219;120.26300048828125;1.087417483329773
2021-06-30;0.9123920202255249;0.7844700217247009;80.60549926757812;120.01899719238281;1.085894227027893
2021-07-01;0.9116600155830383;0.7815999984741211;80.31909942626953;120.11000061035156;1.0811395645141602
2021-07-02;0.9115849733352661;0.7848399877548218;80.44349670410156;120.49099731445312;1.0800302028656006
2021-07-05;0.9148290157318115;0.784250020980835;80.85310363769531;120.53800201416016;1.0850694179534912
2021-07-06;0.9137430191040039;0.7825899720191956;80.50360107421875;120.22899627685547;1.084481120109558
2021-07-07;0.9146450161933899;0.78329998254776;80.7572021484375;119.5989990234375;1.0814669132232666
2021-07-08;0.9158679842948914;0.7827100157737732;80.72730255126953;119.50700378417969;1.0806137323379517
2021-07-09;0.9226959943771362;0.7925999760627747;81.606201171875;120.02100372314453;1.093206763267517
2021-07-12;0.9213190078735352;0.7870100140571594;81.41600036621094;120.56099700927734;1.0940439701080322
2021-07-13;0.9210649728775024;0.7868800163269043;81.36759948730469;120.56099700927734;1.0928722620010376
2021-07-14;0.9240350127220154;0.7881699800491333;81.16799926757812;120.34400177001953;1.0883761644363403
2021-07-15;0.9237880110740662;0.7888500094413757;81.33740234375;120.2300033569336;1.0932666063308716
2021-07-16;0.9222620129585266;0.7877699732780457;81.12640380859375;119.58799743652344;1.089561939239502
2021-07-19;0.9214040040969849;0.790880024433136;81.0770034790039;119.60399627685547;1.0886961221694946
2021-07-20;0.9229400157928467;0.796180009841919;81.40859985351562;119.21499633789062;1.0887316465377808
2021-07-21;0.9212939739227295;0.7960299849510193;80.8207015991211;119.31800079345703;1.0855052471160889
2021-07-22;0.9238979816436768;0.7945399880409241;81.0790023803711;120.12799835205078;1.0898351669311523
2021-07-23;0.9240800142288208;0.7898499965667725;80.92320251464844;119.82599639892578;1.0879971981048584
2021-07-26;0.923550009727478;0.790340006351471;80.85250091552734;120.19999694824219;1.0875121355056763
2021-07-27;0.9251000285148621;0.7898600101470947;81.0615005493164;120.45999908447266;1.0923470258712769
2021-07-28;0.9249839782714844;0.7876700162887573;81.4072036743164;120.0719985961914;1.0936132669448853
2021-07-29;0.927839994430542;0.7903500199317932;81.68830108642578;120.78099822998047;1.0995051860809326
2021-07-30;0.9284449815750122;0.7905499935150146;81.89859771728516;120.76000213623047;1.1040940284729004
2021-08-02;0.9300900101661682;0.7942699790000916;82.05570220947266;121.09400177001953;1.1038624048233032
2021-08-03;0.9301459789276123;0.7950900197029114;82.03269958496094;120.69499969482422;1.1046428680419922
2021-08-04;0.9320300221443176;0.7948799729347229;82.02899932861328;120.58100128173828;1.106415033340454
2021-08-05;0.9316189885139465;0.7939900159835815;81.7394027709961;120.79000091552734;1.103265643119812
2021-08-06;0.9319660067558289;0.7918400168418884;81.61599731445312;121.04399871826172;1.1031439304351807
2021-08-09;0.9294030070304871;0.7874000072479248;80.3853988647461;120.4010009765625;1.0921800136566162
