MQG.AX;MACQUARIE GROUP LTD DEF;Financials;Asx - All Markets;Australia;AUD
ALL;ALLSTATE CORP;Financials;New York Stock Exchange Inc.;United States;USD
SPG;SIMON PROPERTY GROUP REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
EOG;EOG RESOURCES INC;Energy;New York Stock Exchange Inc.;United States;USD
6954.T;FANUC CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
MPC;MARATHON PETROLEUM CORP;Energy;New York Stock Exchange Inc.;United States;USD
AZO;AUTOZONE INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
NUE;NUCOR CORP;Materials;New York Stock Exchange Inc.;United States;USD
TRV;TRAVELERS COMPANIES INC;Financials;New York Stock Exchange Inc.;United States;USD
PGHN.SW;PARTNERS GROUP HOLDING AG;Financials;SIX Swiss Exchange;Switzerland;CHF
CNQ.TO;CANADIAN NATURAL RESOURCES LTD;Energy;Toronto Stock Exchange;Canada;CAD
SRE;SEMPRA;Utilities;New York Stock Exchange Inc.;United States;USD
SBAC;SBA COMMUNICATIONS REIT CORP CLASS;Real Estate;NASDAQ;United States;USD
MFC.TO;MANULIFE FINANCIAL CORP;Financials;Toronto Stock Exchange;Canada;CAD
NDA-SE.ST;NORDEA BANK;Financials;Nasdaq Omx Nordic;Sweden;SEK
ROK;ROCKWELL AUTOMATION INC;Industrials;New York Stock Exchange Inc.;United States;USD
MCHP;MICROCHIP TECHNOLOGY INC;Information Technology;NASDAQ;United States;USD
3382.T;SEVEN & I HOLDINGS LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
AFL;AFLAC INC;Financials;New York Stock Exchange Inc.;United States;USD
9434.T;SOFTBANK CORP;Communication;Tokyo Stock Exchange;Japan;JPY
8058.T;MITSUBISHI CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
EXPN.L;EXPERIAN PLC;Industrials;London Stock Exchange;United Kingdom;GBP
DSY.PA;DASSAULT SYSTEMES;Information Technology;Nyse Euronext - Euronext Paris;France;EUR
SYY;SYSCO CORP;Consumer Staples;New York Stock Exchange Inc.;United States;USD
OTIS;OTIS WORLDWIDE CORP;Industrials;New York Stock Exchange Inc.;United States;USD
SLB;SCHLUMBERGER NV;Energy;New York Stock Exchange Inc.;United States;USD
HPQ;HP INC;Information Technology;New York Stock Exchange Inc.;United States;USD
EPAM;EPAM SYSTEMS INC;Information Technology;New York Stock Exchange Inc.;United States;USD
MNST;MONSTER BEVERAGE CORP;Consumer Staples;NASDAQ;United States;USD
MAR;MARRIOTT INTERNATIONAL INC CLASS A;Consumer Discretionary;NASDAQ;United States;USD
WOW.AX;WOOLWORTHS GROUP LTD;Consumer Staples;Asx - All Markets;Australia;AUD
6273.T;SMC (JAPAN) CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
CNC;CENTENE CORP;Health Care;New York Stock Exchange Inc.;United States;USD
WBA;WALGREEN BOOTS ALLIANCE INC;Consumer Staples;NASDAQ;United States;USD
PH;PARKER-HANNIFIN CORP;Industrials;New York Stock Exchange Inc.;United States;USD
STZ;CONSTELLATION BRANDS INC CLASS A;Consumer Staples;New York Stock Exchange Inc.;United States;USD
MTD;METTLER TOLEDO INC;Health Care;New York Stock Exchange Inc.;United States;USD
BAX;BAXTER INTERNATIONAL INC;Health Care;New York Stock Exchange Inc.;United States;USD
CPG.L;COMPASS GROUP PLC;Consumer Discretionary;London Stock Exchange;United Kingdom;GBP
DSM.AS;KONINKILIJKE DSM NV;Materials;Euronext Amsterdam;Netherlands;EUR
8031.T;MITSUI LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
4568.T;DAIICHI SANKYO LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
CMI;CUMMINS INC;Industrials;New York Stock Exchange Inc.;United States;USD
8001.T;ITOCHU CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
8411.T;MIZUHO FINANCIAL GROUP INC;Financials;Tokyo Stock Exchange;Japan;JPY
ABX.TO;BARRICK GOLD CORP;Materials;Toronto Stock Exchange;Canada;CAD
SGO.PA;COMPAGNIE DE SAINT GOBAIN SA;Industrials;Nyse Euronext - Euronext Paris;France;EUR
DB1.DE;DEUTSCHE BOERSE AG;Financials;Xetra;Germany;EUR
VWS.CO;VESTAS WIND SYSTEMS;Industrials;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
VNA.DE;VONOVIA SE;Real Estate;Xetra;Germany;EUR
ATD-B.TO;ALIMENTATION COUCHE TARD SUB VOTIN;Consumer Staples;Toronto Stock Exchange;Canada;CAD
ITX.MC;INDUSTRIA DE DISENO TEXTIL INDITEX;Consumer Discretionary;Bolsa De Madrid;Spain;EUR
WCN;WASTE CONNECTIONS INC;Industrials;New York Stock Exchange Inc.;United States;USD
9983.T;FAST RETAILING LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
XLNX;XILINX INC;Information Technology;NASDAQ;United States;USD
XEL;XCEL ENERGY INC;Utilities;NASDAQ;United States;USD
CTAS;CINTAS CORP;Industrials;NASDAQ;United States;USD
GIS;GENERAL MILLS INC;Consumer Staples;New York Stock Exchange Inc.;United States;USD
ALC.SW;ALCON AG;Health Care;SIX Swiss Exchange;Switzerland;CHF
LSEG.L;LONDON STOCK EXCHANGE GROUP PLC;Financials;London Stock Exchange;United Kingdom;GBP
NOKIA.HE;NOKIA;Information Technology;Nasdaq Omx Helsinki Ltd.;Finland;EUR
AHT.L;ASHTEAD GROUP PLC;Industrials;London Stock Exchange;United Kingdom;GBP
PAYX;PAYCHEX INC;Information Technology;NASDAQ;United States;USD
CTVA;CORTEVA INC;Materials;New York Stock Exchange Inc.;United States;USD
DHI;D R HORTON INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
AD.AS;KONINKLIJKE AHOLD DELHAIZE NV;Consumer Staples;Euronext Amsterdam;Netherlands;EUR
IFF;INTERNATIONAL FLAVORS & FRAGRANCES;Materials;New York Stock Exchange Inc.;United States;USD
CAP.PA;CAPGEMINI;Information Technology;Nyse Euronext - Euronext Paris;France;EUR
HEXA-B.ST;HEXAGON CLASS B;Information Technology;Nasdaq Omx Nordic;Sweden;SEK
KR;KROGER;Consumer Staples;New York Stock Exchange Inc.;United States;USD
ASSA-B.ST;ASSA ABLOY B;Industrials;Nasdaq Omx Nordic;Sweden;SEK
HLT;HILTON WORLDWIDE HOLDINGS INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
WELL;WELLTOWER INC;Real Estate;New York Stock Exchange Inc.;United States;USD
PANW;PALO ALTO NETWORKS INC;Information Technology;New York Stock Exchange Inc.;United States;USD
CLNX.MC;CELLNEX TELECOM SA;Communication;Bolsa De Madrid;Spain;EUR
STT;STATE STREET CORP;Financials;New York Stock Exchange Inc.;United States;USD
ADM;ARCHER DANIELS MIDLAND;Consumer Staples;New York Stock Exchange Inc.;United States;USD
RIO.AX;RIO TINTO LTD;Materials;Asx - All Markets;Australia;AUD
MTCH;MATCH GROUP INC;Communication;NASDAQ;United States;USD
VOLV-B.ST;VOLVO CLASS B;Industrials;Nasdaq Omx Nordic;Sweden;SEK
PSX;PHILLIPS;Energy;New York Stock Exchange Inc.;United States;USD
0669.HK;TECHTRONIC INDUSTRIES LTD;Industrials;Hong Kong Exchanges And Clearing Ltd;Hong Kong;HKD
NTR.TO;NUTRIEN LTD;Materials;Toronto Stock Exchange;Canada;CAD
CSU.TO;CONSTELLATION SOFTWARE INC;Information Technology;Toronto Stock Exchange;Canada;CAD
TTD;TRADE DESK INC CLASS A;Information Technology;NASDAQ;United States;USD
PEG;PUBLIC SERVICE ENTERPRISE GROUP IN;Utilities;New York Stock Exchange Inc.;United States;USD
O39.SI;OVERSEA-CHINESE BANKING LTD;Financials;Singapore Exchange;Singapore;SGD
HOLN.SW;HOLCIM LTD AG;Materials;SIX Swiss Exchange;Switzerland;CHF
GMAB.CO;GENMAB;Health Care;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
AMP;AMERIPRISE FINANCE INC;Financials;New York Stock Exchange Inc.;United States;USD
ERIC-B.ST;ERICSSON B;Information Technology;Nasdaq Omx Nordic;Sweden;SEK
KMI;KINDER MORGAN INC;Energy;New York Stock Exchange Inc.;United States;USD
SIVB;SVB FINANCIAL GROUP;Financials;NASDAQ;United States;USD
9432.T;NIPPON TELEGRAPH AND TELEPHONE COR;Communication;Tokyo Stock Exchange;Japan;JPY
PXD;PIONEER NATURAL RESOURCE;Energy;New York Stock Exchange Inc.;United States;USD
LH;LABORATORY CORPORATION OF AMERICA;Health Care;New York Stock Exchange Inc.;United States;USD
CSGP;COSTAR GROUP INC;Industrials;NASDAQ;United States;USD
KKR;KKR AND CO INC;Financials;New York Stock Exchange Inc.;United States;USD
GLW;CORNING INC;Information Technology;New York Stock Exchange Inc.;United States;USD
LR.PA;LEGRAND SA;Industrials;Nyse Euronext - Euronext Paris;France;EUR
FERG.L;FERGUSON PLC;Industrials;London Stock Exchange;United Kingdom;GBP
MCK;MCKESSON CORP;Health Care;New York Stock Exchange Inc.;United States;USD
BMW.DE;BMW AG;Consumer Discretionary;Xetra;Germany;EUR
6902.T;DENSO CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
FLTR.IR;FLUTTER ENTERTAINMENT PLC;Consumer Discretionary;Irish Stock Exchange - All Market;Ireland;EUR
AME;AMETEK INC;Industrials;New York Stock Exchange Inc.;United States;USD
FAST;FASTENAL;Industrials;NASDAQ;United States;USD
FRC;FIRST REPUBLIC BANK;Financials;New York Stock Exchange Inc.;United States;USD
SLF.TO;SUN LIFE FINANCIAL INC;Financials;Toronto Stock Exchange;Canada;CAD
IT;GARTNER INC;Information Technology;New York Stock Exchange Inc.;United States;USD
AWK;AMERICAN WATER WORKS INC;Utilities;New York Stock Exchange Inc.;United States;USD
WKL.AS;WOLTERS KLUWER NV;Industrials;Euronext Amsterdam;Netherlands;EUR
WEC;WEC ENERGY GROUP INC;Utilities;New York Stock Exchange Inc.;United States;USD
KEYS;KEYSIGHT TECHNOLOGIES INC;Information Technology;New York Stock Exchange Inc.;United States;USD
MRK.DE;MERCK;Health Care;Xetra;Germany;EUR
CBRE;CBRE GROUP INC CLASS A;Real Estate;New York Stock Exchange Inc.;United States;USD
ZBRA;ZEBRA TECHNOLOGIES CORP CLASS A;Information Technology;NASDAQ;United States;USD
LEN;LENNAR A CORP;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
6702.T;FUJITSU LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
SWKS;SKYWORKS SOLUTIONS INC;Information Technology;NASDAQ;United States;USD
SU.TO;SUNCOR ENERGY INC;Energy;Toronto Stock Exchange;Canada;CAD
AVB;AVALONBAY COMMUNITIES REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
4503.T;ASTELLAS PHARMA INC;Health Care;Tokyo Stock Exchange;Japan;JPY
WST;WEST PHARMACEUTICAL SERVICES INC;Health Care;New York Stock Exchange Inc.;United States;USD
EQR;EQUITY RESIDENTIAL REIT;Real Estate;New York Stock Exchange Inc.;United States;USD
ANSS;ANSYS INC;Information Technology;NASDAQ;United States;USD
EFX;EQUIFAX INC;Industrials;New York Stock Exchange Inc.;United States;USD
SAND.ST;SANDVIK;Industrials;Nasdaq Omx Nordic;Sweden;SEK
8766.T;TOKIO MARINE HOLDINGS INC;Financials;Tokyo Stock Exchange;Japan;JPY
SYF;SYNCHRONY FINANCIAL;Financials;New York Stock Exchange Inc.;United States;USD
4901.T;FUJIFILM HOLDINGS CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
WMB;WILLIAMS INC;Energy;New York Stock Exchange Inc.;United States;USD
4911.T;SHISEIDO LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
OKTA;OKTA INC CLASS A;Information Technology;NASDAQ;United States;USD
CPRT;COPART INC;Industrials;NASDAQ;United States;USD
LBRDK;LIBERTY BROADBAND CORP SERIES C;Communication;NASDAQ;United States;USD
ENI.MI;ENI;Energy;Borsa Italiana;Italy;EUR
PINS;PINTEREST INC CLASS A;Communication;New York Stock Exchange Inc.;United States;USD
ES;EVERSOURCE ENERGY;Utilities;New York Stock Exchange Inc.;United States;USD
GMG.AX;GOODMAN GROUP UNITS;Real Estate;Asx - All Markets;Australia;AUD
WLTW;WILLIS TOWERS WATSON PLC;Financials;NASDAQ;United States;USD
VIV.PA;VIVENDI;Communication;Nyse Euronext - Euronext Paris;France;EUR
BBY;BEST BUY INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
SREN.SW;SWISS RE AG;Financials;SIX Swiss Exchange;Switzerland;CHF
FNV.TO;FRANCO NEVADA CORP;Materials;Toronto Stock Exchange;Canada;CAD
SWK;STANLEY BLACK & DECKER INC;Industrials;New York Stock Exchange Inc.;United States;USD
VRSK;VERISK ANALYTICS INC;Industrials;NASDAQ;United States;USD
RACE.MI;FERRARI NV;Consumer Discretionary;Borsa Italiana;Italy;EUR
ARE;ALEXANDRIA REAL ESTATE EQUITIES RE;Real Estate;New York Stock Exchange Inc.;United States;USD
VLO;VALERO ENERGY CORP;Energy;New York Stock Exchange Inc.;United States;USD
GEBN.SW;GEBERIT AG;Industrials;SIX Swiss Exchange;Switzerland;CHF
HUBS;HUBSPOT INC;Information Technology;New York Stock Exchange Inc.;United States;USD
4452.T;KAO CORP;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
2413.T;M3 INC;Health Care;Tokyo Stock Exchange;Japan;JPY
TDG;TRANSDIGM GROUP INC;Industrials;New York Stock Exchange Inc.;United States;USD
ML.PA;MICHELIN;Consumer Discretionary;Nyse Euronext - Euronext Paris;France;EUR
PCAR;PACCAR INC;Industrials;NASDAQ;United States;USD
KSU;KANSAS CITY SOUTHERN;Industrials;New York Stock Exchange Inc.;United States;USD
EOAN.DE;E.ON N;Utilities;Xetra;Germany;EUR
AMS.MC;AMADEUS IT GROUP SA;Information Technology;Bolsa De Madrid;Spain;EUR
BLL;BALL CORP;Materials;New York Stock Exchange Inc.;United States;USD
FMG.AX;FORTESCUE METALS GROUP LTD;Materials;Asx - All Markets;Australia;AUD
ZBH;ZIMMER BIOMET HOLDINGS INC;Health Care;New York Stock Exchange Inc.;United States;USD
LYB;LYONDELLBASELL INDUSTRIES NV CLASS;Materials;New York Stock Exchange Inc.;United States;USD
FITB;FIFTH THIRD BANCORP;Financials;NASDAQ;United States;USD
BA.L;BAE SYSTEMS PLC;Industrials;London Stock Exchange;United Kingdom;GBP
6503.T;MITSUBISHI ELECTRIC CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
RSG;REPUBLIC SERVICES INC;Industrials;New York Stock Exchange Inc.;United States;USD
NESTE.HE;NESTE;Energy;Nasdaq Omx Helsinki Ltd.;Finland;EUR
TSCO.L;TESCO PLC;Consumer Staples;London Stock Exchange;United Kingdom;GBP
MXIM;MAXIM INTEGRATED PRODUCTS INC;Information Technology;NASDAQ;United States;USD
UCG.MI;UNICREDIT;Financials;Borsa Italiana;Italy;EUR
CSGN.SW;CREDIT SUISSE GROUP AG;Financials;SIX Swiss Exchange;Switzerland;CHF
EVO.ST;EVOLUTION;Consumer Discretionary;Nasdaq Omx Nordic;Sweden;SEK
PTON;PELOTON INTERACTIVE CLASS A INC;Consumer Discretionary;NASDAQ;United States;USD
HEIA.AS;HEINEKEN NV;Consumer Staples;Euronext Amsterdam;Netherlands;EUR
CDW;CDW CORP;Information Technology;NASDAQ;United States;USD
NET;CLOUDFLARE INC CLASS A;Information Technology;New York Stock Exchange Inc.;United States;USD
STM.PA;STMICROELECTRONICS NV;Information Technology;Nyse Euronext - Euronext Paris;France;EUR
ORSTED.CO;ORSTED;Utilities;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
DOV;DOVER CORP;Industrials;New York Stock Exchange Inc.;United States;USD
AKZA.AS;AKZO NOBEL NV;Materials;Euronext Amsterdam;Netherlands;EUR
NA.TO;NATIONAL BANK OF CANADA;Financials;Toronto Stock Exchange;Canada;CAD
AJG;ARTHUR J GALLAGHER;Financials;New York Stock Exchange Inc.;United States;USD
KNEBV.HE;KONE;Industrials;Nasdaq Omx Helsinki Ltd.;Finland;EUR
TCL.AX;TRANSURBAN GROUP STAPLED UNITS;Industrials;Asx - All Markets;Australia;AUD
HSY;HERSHEY FOODS;Consumer Staples;New York Stock Exchange Inc.;United States;USD
WY;WEYERHAEUSER REIT;Real Estate;New York Stock Exchange Inc.;United States;USD
VFC;VF CORP;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
ODFL;OLD DOMINION FREIGHT LINE INC;Industrials;NASDAQ;United States;USD
MAA;MID AMERICA APARTMENT COMMUNITIES;Real Estate;New York Stock Exchange Inc.;United States;USD
SSE.L;SSE PLC;Utilities;London Stock Exchange;United Kingdom;GBP
VMC;VULCAN MATERIALS;Materials;New York Stock Exchange Inc.;United States;USD
5108.T;BRIDGESTONE CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
4523.T;EISAI LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
TEF.MC;TELEFONICA SA;Communication;Bolsa De Madrid;Spain;EUR
TSN;TYSON FOODS INC CLASS A;Consumer Staples;New York Stock Exchange Inc.;United States;USD
SOON.SW;SONOVA HOLDING AG;Health Care;SIX Swiss Exchange;Switzerland;CHF
URI;UNITED RENTALS INC;Industrials;New York Stock Exchange Inc.;United States;USD
UPM.HE;UPM-KYMMENE;Materials;Nasdaq Omx Helsinki Ltd.;Finland;EUR
8591.T;ORIX CORP;Financials;Tokyo Stock Exchange;Japan;JPY
SPLK;SPLUNK INC;Information Technology;NASDAQ;United States;USD
6752.T;PANASONIC CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
DBK.DE;DEUTSCHE BANK AG;Financials;Xetra;Germany;EUR
ENGI.PA;ENGIE SA;Utilities;Nyse Euronext - Euronext Paris;France;EUR
ED;CONSOLIDATED EDISON INC;Utilities;New York Stock Exchange Inc.;United States;USD
ALB;ALBEMARLE CORP;Materials;New York Stock Exchange Inc.;United States;USD
OKE;ONEOK INC;Energy;New York Stock Exchange Inc.;United States;USD
4661.T;ORIENTAL LAND LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
TRMB;TRIMBLE INC;Information Technology;NASDAQ;United States;USD
DELL;DELL TECHNOLOGIES INC CLASS C;Information Technology;New York Stock Exchange Inc.;United States;USD
TRU;TRANSUNION;Industrials;New York Stock Exchange Inc.;United States;USD
GNRC;GENERAC HOLDINGS INC;Industrials;New York Stock Exchange Inc.;United States;USD
HIG;HARTFORD FINANCIAL SERVICES GROUP;Financials;New York Stock Exchange Inc.;United States;USD
4543.T;TERUMO CORP;Health Care;Tokyo Stock Exchange;Japan;JPY
7751.T;CANON INC;Information Technology;Tokyo Stock Exchange;Japan;JPY
GLE.PA;SOCIETE GENERALE SA;Financials;Nyse Euronext - Euronext Paris;France;EUR
MG.TO;MAGNA INTERNATIONAL INC;Consumer Discretionary;Toronto Stock Exchange;Canada;CAD
OXY;OCCIDENTAL PETROLEUM CORP;Energy;New York Stock Exchange Inc.;United States;USD
KMX;CARMAX INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
COO;COOPER INC;Health Care;New York Stock Exchange Inc.;United States;USD
ETSY;ETSY INC;Consumer Discretionary;NASDAQ;United States;USD
PAYC;PAYCOM SOFTWARE INC;Information Technology;New York Stock Exchange Inc.;United States;USD
DTE;DTE ENERGY;Utilities;New York Stock Exchange Inc.;United States;USD
WAT;WATER CORP;Health Care;New York Stock Exchange Inc.;United States;USD
RWE.DE;RWE AG;Utilities;Xetra;Germany;EUR
VIAC;VIACOMCBS INC CLASS B;Communication;NASDAQ;United States;USD
CERN;CERNER CORP;Health Care;NASDAQ;United States;USD
4519.T;CHUGAI PHARMACEUTICAL LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
COLO-B.CO;COLOPLAST B;Health Care;Omx Nordic Exchange Copenhagen A/S;Denmark;DKK
HZNP;HORIZON THERAPEUTICS PUBLIC PLC;Health Care;NASDAQ;United States;USD
BURL;BURLINGTON STORES INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
NTRS;NORTHERN TRUST CORP;Financials;NASDAQ;United States;USD
6971.T;KYOCERA CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
MT.AS;ARCELORMITTAL SA;Materials;Euronext Amsterdam;France;EUR
O;REALTY INCOME REIT CORP;Real Estate;New York Stock Exchange Inc.;United States;USD
VRSN;VERISIGN INC;Information Technology;NASDAQ;United States;USD
TEP.PA;TELEPERFORMANCE;Industrials;Nyse Euronext - Euronext Paris;France;EUR
LGEN.L;LEGAL AND GENERAL GROUP PLC;Financials;London Stock Exchange;United Kingdom;GBP
CVNA;CARVANA CLASS A;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
KHC;KRAFT HEINZ;Consumer Staples;NASDAQ;United States;USD
SEB-A.ST;SKANDINAVISKA ENSKILDA BANKEN;Financials;Nasdaq Omx Nordic;Sweden;SEK
7733.T;OLYMPUS CORP;Health Care;Tokyo Stock Exchange;Japan;JPY
ALLY;ALLY FINANCIAL INC;Financials;New York Stock Exchange Inc.;United States;USD
XYL;XYLEM INC;Industrials;New York Stock Exchange Inc.;United States;USD
EXR;EXTRA SPACE STORAGE REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
HBAN;HUNTINGTON BANCSHARES INC;Financials;NASDAQ;United States;USD
WLN.PA;WORLDLINE SA;Information Technology;Nyse Euronext - Euronext Paris;France;EUR
6301.T;KOMATSU LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
NTAP;NETAPP INC;Information Technology;NASDAQ;United States;USD
KEY;KEYCORP;Financials;New York Stock Exchange Inc.;United States;USD
CE;CELANESE CORP;Materials;New York Stock Exchange Inc.;United States;USD
IP;INTERNATIONAL PAPER;Materials;New York Stock Exchange Inc.;United States;USD
9020.T;EAST JAPAN RAILWAY;Industrials;Tokyo Stock Exchange;Japan;JPY
U11.SI;UNITED OVERSEAS BANK LTD;Financials;Singapore Exchange;Singapore;SGD
8801.T;MITSUI FUDOSAN LTD;Real Estate;Tokyo Stock Exchange;Japan;JPY
PKI;PERKINELMER INC;Health Care;New York Stock Exchange Inc.;United States;USD
IFC.TO;INTACT FINANCIAL CORP;Financials;Toronto Stock Exchange;Canada;CAD
MKC;MCCORMICK & CO NON-VOTING INC;Consumer Staples;New York Stock Exchange Inc.;United States;USD
DLTR;DOLLAR TREE INC;Consumer Discretionary;NASDAQ;United States;USD
CHD;CHURCH AND DWIGHT INC;Consumer Staples;New York Stock Exchange Inc.;United States;USD
SAMPO.HE;SAMPO;Financials;Nasdaq Omx Helsinki Ltd.;Finland;EUR
ENPH;ENPHASE ENERGY INC;Information Technology;NASDAQ;United States;USD
G.MI;ASSICURAZIONI GENERALI;Financials;Borsa Italiana;Italy;EUR
DDOG;DATADOG INC CLASS A;Information Technology;NASDAQ;United States;USD
2914.T;JAPAN TOBACCO INC;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
AVTR;AVANTOR INC;Health Care;New York Stock Exchange Inc.;United States;USD
GIB-A.TO;CGI INC;Information Technology;Toronto Stock Exchange;Canada;CAD
SGRO.L;SEGRO REIT PLC;Real Estate;London Stock Exchange;United Kingdom;GBP
STX;SEAGATE TECHNOLOGY HOLDINGS PLC;Information Technology;NASDAQ;United States;USD
TYL;TYLER TECHNOLOGIES INC;Information Technology;New York Stock Exchange Inc.;United States;USD
